valid_time,pressure_level,u,v,t,r
2025-07-17 20:00:00,500,18.370865,10.271407,264.3037,9.360688
2025-07-17 21:00:00,1000,1.7206049,-1.7814684,299.4187,64.92827
2025-07-17 21:00:00,925,1.7123013,-1.6833696,294.97705,65.437515
2025-07-17 21:00:00,850,3.4357252,-4.447279,289.59277,75.3457
2025-07-17 21:00:00,700,6.9666357,5.125862,283.62036,11.66174
2025-07-17 21:00:00,500,19.415466,8.169388,265.2151,8.130027
2025-07-17 22:00:00,1000,1.724783,-1.6578588,297.86743,78.50458
2025-07-17 22:00:00,925,1.6822777,-1.5461597,293.45947,78.68074
2025-07-17 22:00:00,850,3.769393,-3.2984228,288.46533,83.83647
2025-07-17 22:00:00,700,7.066038,4.2175646,283.86255,11.362997
2025-07-17 22:00:00,500,18.582443,6.6428814,265.45117,10.896257
2025-07-17 23:00:00,1000,1.361989,-1.4102802,297.15723,82.71059
2025-07-17 23:00:00,925,1.3469334,-1.2703657,292.75757,82.75214
2025-07-17 23:00:00,850,2.7133217,-3.3264904,288.37964,75.68431
2025-07-17 23:00:00,700,6.3583784,4.2648964,283.33862,12.082943
2025-07-17 23:00:00,500,18.628311,5.2858334,265.85693,19.66858
2025-07-18 00:00:00,1000,1.1724472,-1.3254204,296.6123,85.27832
2025-07-18 00:00:00,925,1.1678104,-1.209713,292.2329,85.11409
2025-07-18 00:00:00,850,1.6675749,-3.1942644,288.1526,72.54109
2025-07-18 00:00:00,700,5.629424,4.430151,282.98022,12.567251
2025-07-18 00:00:00,500,17.564941,4.5115213,265.8899,32.005844
2025-07-18 01:00:00,1000,1.123457,-1.1549339,296.188,87.25151
2025-07-18 01:00:00,925,1.1258249,-1.0413113,291.8125,86.90765
2025-07-18 01:00:00,850,1.2998562,-2.9784203,287.80957,71.325455
2025-07-18 01:00:00,700,5.5328264,4.7913027,282.74072,13.418758
2025-07-18 01:00:00,500,16.147018,4.311591,265.77368,42.971542
2025-07-18 02:00:00,1000,1.0979052,-1.148634,295.8042,88.55588
2025-07-18 02:00:00,925,1.1080494,-1.0430326,291.4182,88.38913
2025-07-18 02:00:00,850,1.0883484,-2.8833818,287.31104,70.37898
2025-07-18 02:00:00,700,5.838649,4.7447567,282.44214,14.026449
2025-07-18 02:00:00,500,14.729623,4.7896547,265.6753,47.856674
2025-07-18 03:00:00,1000,0.9463243,-1.2114305,295.53833,88.006
2025-07-18 03:00:00,925,0.9698989,-1.1317806,291.16357,87.96199
2025-07-18 03:00:00,850,0.56501526,-2.7157898,286.82642,68.76477
2025-07-18 03:00:00,700,6.068404,4.4455624,282.12842,14.442588
2025-07-18 03:00:00,500,13.740592,5.990424,265.64575,48.2722
2025-07-18 04:00:00,1000,0.7939011,-1.178813,295.29248,87.556915
2025-07-18 04:00:00,925,0.81312263,-1.1293049,290.93384,87.48407
2025-07-18 04:00:00,850,0.030789126,-2.420927,286.4026,69.77176
2025-07-18 04:00:00,700,6.170759,3.9453688,281.81836,14.940021
2025-07-18 04:00:00,500,13.502069,7.619136,265.65454,45.008636
2025-07-18 05:00:00,1000,0.6009956,-1.1097574,295.15527,83.9787
2025-07-18 05:00:00,925,0.6327875,-1.0389643,290.80664,84.09178
2025-07-18 05:00:00,850,-0.38873267,-1.9167566,286.0857,73.12016
2025-07-18 05:00:00,700,5.8074913,3.336732,281.4856,15.412081
2025-07-18 05:00:00,500,13.957275,8.9095545,265.75977,41.200256
2025-07-18 06:00:00,1000,0.4798569,-1.0321398,295.08594,79.46182
2025-07-18 06:00:00,925,0.511749,-0.98659396,290.74878,79.88516
2025-07-18 06:00:00,850,-0.47142786,-1.4343061,285.8794,75.15822
2025-07-18 06:00:00,700,5.2163906,2.8678713,281.11768,15.487859
2025-07-18 06:00:00,500,14.474763,9.406797,265.86377,39.049957
2025-07-18 07:00:00,1000,0.3421743,-0.922926,295.38647,72.632935
2025-07-18 07:00:00,925,0.37117183,-0.8585663,291.03247,73.7495
2025-07-18 07:00:00,850,-0.3347851,-1.0636702,285.76172,81.04129
2025-07-18 07:00:00,700,4.5270863,2.8980312,280.79102,15.699514
2025-07-18 07:00:00,500,14.776591,9.731788,265.9319,34.92166
2025-07-18 08:00:00,1000,0.18442369,-0.6972212,296.16235,64.80121
2025-07-18 08:00:00,925,0.20486456,-0.66714025,291.84595,65.17186
2025-07-18 08:00:00,850,-0.06770092,-0.68789905,286.3523,77.25461
2025-07-18 08:00:00,700,4.145261,3.152769,280.49243,15.963017
2025-07-18 08:00:00,500,14.5845785,10.363082,266.02856,25.8721
2025-07-18 09:00:00,1000,0.30913824,0.08222902,297.49072,56.64644
2025-07-18 09:00:00,925,0.287104,0.053572677,293.18115,56.240967
2025-07-18 09:00:00,850,0.18269718,0.45110303,287.63672,67.30449
2025-07-18 09:00:00,700,4.1689453,3.4214745,280.14795,16.318298
2025-07-18 09:00:00,500,13.671898,11.878163,266.03247,15.314595
2025-07-18 10:00:00,1000,0.70468926,0.7256223,298.05103,54.377045
2025-07-18 10:00:00,925,0.6587125,0.6983575,293.70825,54.328705
2025-07-18 10:00:00,850,0.68069327,1.2593851,288.04175,67.69266
2025-07-18 10:00:00,700,4.171832,3.944254,280.07153,16.89537
2025-07-18 10:00:00,500,12.783771,13.679307,265.68408,8.454799
2025-07-18 11:00:00,1000,1.0815115,1.0709324,299.53442,45.426163
2025-07-18 11:00:00,925,1.0286865,1.0675373,295.1631,45.340897
2025-07-18 11:00:00,850,1.2824965,1.8106203,289.47705,55.73564
2025-07-18 11:00:00,700,4.2376986,3.9012775,279.51,19.845245
2025-07-18 11:00:00,500,12.777445,15.147611,265.38574,6.4166555
2025-07-18 12:00:00,1000,1.7660847,0.9311891,300.6577,39.702454
2025-07-18 12:00:00,925,1.7074308,0.9530436,296.24463,39.5896
2025-07-18 12:00:00,850,2.3701391,1.4979429,290.59277,48.120346
2025-07-18 12:00:00,700,3.1029902,3.4032745,277.7661,47.065704
2025-07-18 12:00:00,500,12.729111,15.497201,264.96118,5.6640825
2025-07-18 13:00:00,1000,2.8398018,0.44613773,301.28857,36.941727
2025-07-18 13:00:00,925,2.748106,0.45520163,296.86426,36.9066
2025-07-18 13:00:00,850,4.06555,0.6382709,291.18555,45.323578
2025-07-18 13:00:00,700,2.3406363,3.5390282,277.8828,45.022736
2025-07-18 13:00:00,500,12.206108,14.3791685,264.26025,9.277151
2025-07-18 14:00:00,1000,3.3042784,-0.23175591,301.22534,37.522675
2025-07-18 14:00:00,925,3.2230482,-0.23743403,296.79126,37.12175
2025-07-18 14:00:00,850,4.96846,-0.55391777,291.15747,45.910767
2025-07-18 14:00:00,700,1.4573898,3.4195633,277.79102,51.9225
2025-07-18 14:00:00,500,12.187795,13.159643,263.45044,29.189087
2025-07-18 15:00:00,1000,3.6166267,-0.8480989,301.19385,37.58078
2025-07-18 15:00:00,925,3.5486965,-0.85832506,296.7644,37.103394
2025-07-18 15:00:00,850,5.5305977,-1.6396971,291.12988,46.36647
2025-07-18 15:00:00,700,1.3022156,2.9333448,277.46118,62.412888
2025-07-18 15:00:00,500,12.105165,12.140878,262.5813,51.598465
2025-07-18 16:00:00,1000,3.915739,-1.7033587,300.5464,39.544678
2025-07-18 16:00:00,925,3.8478212,-1.7389917,296.09302,39.538727
2025-07-18 16:00:00,850,6.42834,-3.113593,290.54248,48.651367
2025-07-18 16:00:00,700,1.0024223,2.719922,277.6814,57.798187
2025-07-18 16:00:00,500,11.522812,11.717651,261.76245,57.499237
2025-07-18 17:00:00,1000,3.7300491,-2.3284836,299.54565,41.857635
2025-07-18 17:00:00,925,3.6368303,-2.3573627,295.10522,41.839066
2025-07-18 17:00:00,850,6.7982874,-4.6500006,289.6311,50.475174
2025-07-18 17:00:00,700,0.97111434,2.6753721,277.80225,52.012405
2025-07-18 17:00:00,500,11.479703,11.714822,261.27856,57.468094
2025-07-18 18:00:00,1000,3.4117756,-2.5497513,298.74658,42.928696
2025-07-18 18:00:00,925,3.3148594,-2.5439186,294.3357,42.58998
2025-07-18 18:00:00,850,6.567917,-5.3278866,288.8506,51.636276
2025-07-18 18:00:00,700,2.0007153,2.677143,277.70215,47.583298
2025-07-18 18:00:00,500,11.813609,10.791555,261.11157,62.689423
2025-07-18 19:00:00,1000,3.0977879,-2.5569353,297.81763,46.749542
2025-07-18 19:00:00,925,2.966216,-2.4993343,293.43286,46.52829
2025-07-18 19:00:00,850,6.266715,-5.5416174,288.0349,55.366196
2025-07-18 19:00:00,700,3.6686401,1.7068396,277.45264,43.442627
2025-07-18 19:00:00,500,11.554794,8.86308,261.1853,69.27368
2025-07-18 20:00:00,1000,2.6360912,-2.235114,296.49585,56.109848
2025-07-18 20:00:00,925,2.503358,-2.1605768,292.12598,56.043213
2025-07-18 20:00:00,850,6.0456877,-5.657998,286.77148,65.65782
2025-07-18 20:00:00,700,4.9959135,0.2521261,277.02124,44.91272
2025-07-18 20:00:00,500,11.81112,6.4952135,261.51685,60.7081
2025-07-18 21:00:00,1000,2.2352304,-1.9890947,295.25684,66.03047
2025-07-18 21:00:00,925,2.1151123,-1.8984108,290.8982,66.08351
2025-07-18 21:00:00,850,5.3479834,-5.3063087,285.55884,78.24011
2025-07-18 21:00:00,700,5.1897526,-1.3583279,276.70825,52.459198
2025-07-18 21:00:00,500,12.992614,3.0590992,261.6416,48.678497
2025-07-18 22:00:00,1000,2.1663723,-1.3528595,294.479,77.46782
2025-07-18 22:00:00,925,2.001647,-1.2859001,290.1355,77.466095
2025-07-18 22:00:00,850,5.188488,-3.6237803,284.93164,88.04303
2025-07-18 22:00:00,700,6.4744444,-1.7106047,276.46997,55.98558
2025-07-18 22:00:00,500,15.20201,-1.1454802,261.9541,38.255325
2025-07-18 23:00:00,1000,1.9901371,-1.1812983,293.89258,82.227615
2025-07-18 23:00:00,925,1.808464,-1.1229115,289.55322,82.24408
2025-07-18 23:00:00,850,5.253583,-3.7711124,284.44287,91.04704
2025-07-18 23:00:00,700,5.9164457,-2.9958029,276.4629,54.395126
2025-07-18 23:00:00,500,16.311188,-2.9720545,262.19287,29.926254
2025-07-19 00:00:00,1000,1.9033117,-1.0128107,293.37793,85.94144
2025-07-19 00:00:00,925,1.7231388,-0.9350616,289.03174,85.98016
2025-07-19 00:00:00,850,5.306799,-3.8371305,284.12842,91.80119
2025-07-19 00:00:00,700,5.202264,-2.4468374,276.7317,49.872253
2025-07-19 00:00:00,500,16.840027,-4.806122,262.43848,30.375183
2025-07-19 01:00:00,1000,1.7801857,-0.89591587,293.02417,88.26611
2025-07-19 01:00:00,925,1.6134195,-0.80988425,288.70264,87.94763
2025-07-19 01:00:00,850,5.307435,-3.7766418,283.9314,93.99063
2025-07-19 01:00:00,700,5.3844366,-1.0578804,276.91333,42.869156
2025-07-19 01:00:00,500,15.335356,-6.5944138,262.59424,39.032013
2025-07-19 02:00:00,1000,1.7510662,-1.0352535,292.90625,88.69835
2025-07-19 02:00:00,925,1.5670519,-0.92975104,288.56982,88.658966
2025-07-19 02:00:00,850,5.316926,-4.092705,283.71265,95.32463
2025-07-19 02:00:00,700,6.562827,-0.39990467,277.0039,34.539352
2025-07-19 02:00:00,500,13.797988,-7.1261873,262.98608,49.448883
2025-07-19 03:00:00,1000,1.6977711,-1.0231218,292.84155,88.64177
2025-07-19 03:00:00,925,1.5538063,-0.96048206,288.5061,88.560776
2025-07-19 03:00:00,850,5.272707,-4.1555204,283.48804,95.37657
2025-07-19 03:00:00,700,7.4185114,-0.12358135,277.22778,28.25975
2025-07-19 03:00:00,500,14.646667,-6.868787,263.48267,47.34134
2025-07-19 04:00:00,1000,1.5966578,-0.89567757,292.66943,88.72252
2025-07-19 04:00:00,925,1.4740381,-0.87613547,288.33643,88.69423
2025-07-19 04:00:00,850,4.8752165,-3.6589174,283.19238,95.47531
2025-07-19 04:00:00,700,8.059821,0.006249059,277.583,28.312637
2025-07-19 04:00:00,500,16.954147,-5.779001,262.99902,62.865936
2025-07-19 05:00:00,1000,1.5438633,-0.663233,292.42236,88.93385
2025-07-19 05:00:00,925,1.4127245,-0.6911554,288.10156,88.71872
2025-07-19 05:00:00,850,4.404997,-2.843422,282.88403,96.1776
2025-07-19 05:00:00,700,8.672776,-0.2273975,277.7744,35.0007
2025-07-19 05:00:00,500,16.476074,-5.875903,263.14136,66.1353
2025-07-19 06:00:00,1000,1.6269732,-0.6133759,292.1648,87.67995
2025-07-19 06:00:00,925,1.4948311,-0.63568497,287.8318,87.76201
2025-07-19 06:00:00,850,4.2012453,-2.1229153,282.58862,97.06488
2025-07-19 06:00:00,700,9.30747,-0.6550611,277.65503,47.016144
2025-07-19 06:00:00,500,15.142262,-8.241139,264.0735,51.3945
2025-07-19 07:00:00,1000,1.7727089,-0.5709022,292.3562,82.02472
2025-07-19 07:00:00,925,1.6793642,-0.6291598,288.05176,81.995346
2025-07-19 07:00:00,850,3.6178522,-1.2677927,282.5559,97.40459
2025-07-19 07:00:00,700,9.477347,-1.0414495,277.47192,58.989258
2025-07-19 07:00:00,500,14.531617,-8.317986,264.6006,43.288635
2025-07-19 08:00:00,1000,1.8207369,-0.31273305,293.0542,69.926895
2025-07-19 08:00:00,925,1.7851124,-0.3968717,288.77148,69.38304
2025-07-19 08:00:00,850,3.1224766,-0.44445044,283.1897,86.54675
2025-07-19 08:00:00,700,9.73375,-1.4822092,277.40283,63.722183
2025-07-19 08:00:00,500,15.357391,-4.064681,264.6704,49.44023
2025-07-19 09:00:00,1000,1.8008614,0.04948669,294.23413,58.724014
2025-07-19 09:00:00,925,1.7781506,-0.033853237,289.93726,58.14514
2025-07-19 09:00:00,850,2.7916012,0.1278283,284.3706,72.907074
2025-07-19 09:00:00,700,10.196581,-1.9543791,277.59692,61.509094
2025-07-19 09:00:00,500,17.98491,1.167614,264.45825,60.5627
2025-07-19 10:00:00,1000,1.8508224,0.7917635,295.3501,54.62993
2025-07-19 10:00:00,925,1.813982,0.6810398,291.02002,54.373672
2025-07-19 10:00:00,850,2.8221397,1.2591333,285.4497,67.73871
2025-07-19 10:00:00,700,7.9687605,-1.5213442,277.92822,68.095184
2025-07-19 10:00:00,500,19.769608,1.4997177,263.90137,83.332504
2025-07-19 11:00:00,1000,3.058591,1.0028648,296.94434,48.19455
2025-07-19 11:00:00,925,3.0135565,0.9029412,292.6067,47.98979
2025-07-19 11:00:00,850,4.922161,1.6578035,287.02783,59.500595
2025-07-19 11:00:00,700,7.562085,-0.59994185,278.24658,67.744995
2025-07-19 11:00:00,500,18.763672,1.3914986,263.67456,84.05522
2025-07-19 12:00:00,1000,3.6928005,0.8190685,298.32837,43.46379
2025-07-19 12:00:00,925,3.6218777,0.6963965,293.95142,43.095535
2025-07-19 12:00:00,850,6.076252,1.4319391,288.41968,52.763306
2025-07-19 12:00:00,700,7.7318916,0.1592896,278.4607,69.25542
2025-07-19 12:00:00,500,18.112656,3.068016,263.8186,77.53017
2025-07-19 13:00:00,1000,3.9790945,0.8840296,299.06714,42.069366
2025-07-19 13:00:00,925,3.9002323,0.74078774,294.6726,41.697784
2025-07-19 13:00:00,850,6.6389084,1.578372,289.12793,51.27632
2025-07-19 13:00:00,700,7.947214,0.4320541,278.03467,75.27295
2025-07-19 13:00:00,500,17.969559,5.4778194,263.83228,72.28381
2025-07-19 14:00:00,1000,4.1434593,1.0036602,300.063,39.347565
2025-07-19 14:00:00,925,4.0404854,0.84376985,295.64697,39.344635
2025-07-19 14:00:00,850,7.10888,1.9330263,290.07104,48.044342
2025-07-19 14:00:00,700,8.319528,1.2044373,277.79932,76.0829
2025-07-19 14:00:00,500,18.466095,7.061184,263.58667,70.129745
2025-07-19 15:00:00,1000,4.093608,1.0304222,300.23413,39.148407
2025-07-19 15:00:00,925,3.9822378,0.86774635,295.81958,39.15677
2025-07-19 15:00:00,850,7.2304907,2.0082617,290.31274,47.209946
2025-07-19 15:00:00,700,9.562256,2.5818624,278.75464,62.497192
2025-07-19 15:00:00,500,19.27359,7.7311115,263.5454,68.135925
2025-07-19 16:00:00,1000,4.0844526,1.041645,299.88135,40.658997
2025-07-19 16:00:00,925,3.9644384,0.8716173,295.47388,40.700012
2025-07-19 16:00:00,850,7.42173,1.9853086,290.02637,48.600235
2025-07-19 16:00:00,700,10.421546,3.2978497,279.2295,54.010727
2025-07-19 16:00:00,500,20.705872,7.241617,263.76733,56.52423
2025-07-19 17:00:00,1000,4.1152697,1.0152607,299.4673,41.99417
2025-07-19 17:00:00,925,3.99889,0.8237298,295.06396,42.03621
2025-07-19 17:00:00,850,7.73855,1.8640976,289.61987,50.462357
2025-07-19 17:00:00,700,11.624448,2.8334427,279.51,50.545547
2025-07-19 17:00:00,500,22.029755,5.811598,263.65137,36.174973
2025-07-19 18:00:00,1000,3.9449463,1.011693,298.89893,44.273087
2025-07-19 18:00:00,925,3.8636208,0.8630511,294.5127,44.053207
2025-07-19 18:00:00,850,7.719326,1.9716778,289.1306,52.292404
2025-07-19 18:00:00,700,12.968822,1.4009485,279.57178,53.955414
2025-07-19 18:00:00,500,22.74263,4.913109,263.0691,24.845535
2025-07-19 19:00:00,1000,3.5524921,1.2416105,297.9773,48.432007
2025-07-19 19:00:00,925,3.4726572,1.048255,293.61206,48.311584
2025-07-19 19:00:00,850,7.5613194,2.552558,288.2788,56.847794
2025-07-19 19:00:00,700,13.294489,0.471389,279.70288,59.70694
2025-07-19 19:00:00,500,23.66655,5.288106,262.68823,20.882309
2025-07-19 20:00:00,1000,2.6705313,1.209403,296.83936,54.426025
2025-07-19 20:00:00,925,2.6292515,1.0184679,292.49292,54.061325
2025-07-19 20:00:00,850,7.060773,2.7150497,287.12573,63.839783
2025-07-19 20:00:00,700,13.847432,1.4156294,279.8335,59.522415
2025-07-19 20:00:00,500,25.227402,6.6768856,262.761,21.618362
2025-07-19 21:00:00,1000,2.709279,1.3297653,295.63696,60.94725
2025-07-19 21:00:00,925,2.633175,1.0702963,291.29346,60.94037
2025-07-19 21:00:00,850,7.2210007,2.7337112,285.99194,71.61034
2025-07-19 21:00:00,700,15.178502,2.854786,279.67944,60.594696
2025-07-19 21:00:00,500,25.816483,7.0400267,262.4082,28.238617
2025-07-19 22:00:00,1000,2.2841349,1.3506393,294.219,69.732956
2025-07-19 22:00:00,925,2.107873,1.0437298,289.87695,69.87839
2025-07-19 22:00:00,850,6.4101696,2.5604763,284.66748,81.7536
2025-07-19 22:00:00,700,17.166458,5.2789574,279.22314,58.37712
2025-07-19 22:00:00,500,28.64679,6.766815,262.32495,46.481934
2025-07-19 23:00:00,1000,2.2292795,1.2053556,293.6311,74.28429
2025-07-19 23:00:00,925,1.9832478,0.94547164,289.30103,74.10257
2025-07-19 23:00:00,850,6.7666216,2.458847,284.16602,86.418884
2025-07-19 23:00:00,700,17.412292,3.9986382,278.3662,72.97403
2025-07-19 23:00:00,500,28.421524,5.230977,262.66724,49.93022
2025-07-20 00:00:00,1000,2.1527739,1.0558224,293.3064,77.20921
2025-07-20 00:00:00,925,1.8958836,0.8875656,288.97656,77.17235
2025-07-20 00:00:00,850,7.2759495,2.1269627,284.0144,89.86125
2025-07-20 00:00:00,700,18.894424,3.6287422,277.72705,80.19142
2025-07-20 00:00:00,500,30.656311,4.6757355,263.0359,27.449005
2025-07-20 01:00:00,1000,2.5706387,1.1073198,293.28564,78.98558
2025-07-20 01:00:00,925,2.3066835,0.9971834,288.94556,79.04636
2025-07-20 01:00:00,850,6.9867325,1.9185362,283.8413,92.76811
2025-07-20 01:00:00,700,19.884705,3.7155924,277.16797,84.05177
2025-07-20 01:00:00,500,31.461761,4.7270746,263.21533,21.099762
2025-07-20 02:00:00,1000,2.4078884,1.089325,293.1975,80.80534
2025-07-20 02:00:00,925,2.188942,1.0106058,288.85962,80.66516
2025-07-20 02:00:00,850,6.1229706,1.7061415,283.71704,95.056625
2025-07-20 02:00:00,700,20.915756,4.279153,276.6814,85.645096
2025-07-20 02:00:00,500,30.95192,5.0234213,263.031,17.809616
2025-07-20 03:00:00,1000,2.0752401,1.132328,293.02295,83.00638
2025-07-20 03:00:00,925,1.8820915,1.025567,288.69434,83.06073
2025-07-20 03:00:00,850,5.2761297,1.8311768,283.60522,96.78842
2025-07-20 03:00:00,700,20.816025,4.7905264,275.7329,93.897446
2025-07-20 03:00:00,500,30.667099,5.048979,263.292,11.726488
2025-07-20 04:00:00,1000,2.1542683,1.1156301,292.8506,84.56279
2025-07-20 04:00:00,925,1.9599981,1.017437,288.5127,84.797485
2025-07-20 04:00:00,850,5.2024584,2.0562744,283.57544,96.89189
2025-07-20 04:00:00,700,20.547806,5.498208,275.06934,94.35211
2025-07-20 04:00:00,500,30.112762,4.03039,263.42334,6.1898947
2025-07-20 05:00:00,1000,2.0121956,0.89976317,292.9248,83.54225
2025-07-20 05:00:00,925,1.8409309,0.82904434,288.58618,83.8389
2025-07-20 05:00:00,850,4.9781313,1.6840668,283.76733,94.52409
2025-07-20 05:00:00,700,20.136917,6.135504,274.70557,71.44687
2025-07-20 05:00:00,500,29.104752,3.1804752,263.23657,4.4848204
2025-07-20 06:00:00,1000,1.8849182,0.70224965,292.7207,85.71431
2025-07-20 06:00:00,925,1.70961,0.6267287,288.38306,85.77011
2025-07-20 06:00:00,850,4.5643234,1.4274149,283.49023,95.82611
2025-07-20 06:00:00,700,19.318878,5.776888,275.28467,37.738373
2025-07-20 06:00:00,500,28.204697,3.406476,263.00757,3.9904785
2025-07-20 07:00:00,1000,1.9371367,0.6964217,292.70142,84.858536
2025-07-20 07:00:00,925,1.8345394,0.62109315,288.39478,84.92468
2025-07-20 07:00:00,850,5.018794,1.4204397,283.3562,93.66701
2025-07-20 07:00:00,700,17.839066,4.646611,276.03394,21.309616
2025-07-20 07:00:00,500,27.592834,4.226754,262.906,4.136179
2025-07-20 08:00:00,1000,1.9644127,0.5834918,292.865,81.04918
2025-07-20 08:00:00,925,1.8807802,0.52410483,288.56348,81.10695
2025-07-20 08:00:00,850,4.5643406,1.1013994,283.3628,90.502045
2025-07-20 08:00:00,700,17.004196,3.6334429,276.72363,15.918954
2025-07-20 08:00:00,500,27.364243,5.0229073,262.9021,4.1372843
2025-07-20 09:00:00,1000,2.6638098,0.49727356,293.52222,71.82602
2025-07-20 09:00:00,925,2.5456486,0.45473605,289.19653,72.00224
2025-07-20 09:00:00,850,4.903387,0.84245455,283.7959,84.97237
2025-07-20 09:00:00,700,16.649597,3.0294237,276.85522,16.559586
2025-07-20 09:00:00,500,27.592499,5.250407,262.84302,4.661478
2025-07-20 10:00:00,1000,3.0527678,0.021951836,294.48022,60.63925
2025-07-20 10:00:00,925,2.9607306,-0.0053466186,290.1538,60.277634
2025-07-20 10:00:00,850,5.225525,-0.013368998,284.72314,73.546936
2025-07-20 10:00:00,700,14.397707,3.2703724,277.42432,14.508064
2025-07-20 10:00:00,500,26.764114,5.2935944,262.43848,4.6809235
2025-07-20 11:00:00,1000,3.6560822,0.016688429,295.3413,51.906326
2025-07-20 11:00:00,925,3.5835037,-0.029858831,290.98853,51.801376
2025-07-20 11:00:00,850,6.3029623,-0.000109443834,285.53223,63.482605
2025-07-20 11:00:00,700,14.787839,2.1303034,277.08618,15.051477
2025-07-20 11:00:00,500,26.617416,5.8650656,262.06616,5.186904
2025-07-20 12:00:00,1000,3.878046,0.25098747,296.1277,45.666977
2025-07-20 12:00:00,925,3.8101664,0.1890766,291.7649,45.52977
2025-07-20 12:00:00,850,6.671934,0.45355397,286.29102,55.956528
2025-07-20 12:00:00,700,14.349909,0.9811758,276.83325,16.57602
2025-07-20 12:00:00,500,27.231094,6.288604,262.01294,6.6170435
2025-07-20 13:00:00,1000,4.133416,-0.029086236,296.708,41.792725
2025-07-20 13:00:00,925,4.0642996,-0.08830345,292.3081,41.810287
2025-07-20 13:00:00,850,7.25169,0.012787946,286.83594,50.918564
2025-07-20 13:00:00,700,13.626287,-0.05360726,276.3396,17.691498
2025-07-20 13:00:00,500,27.58548,5.686759,261.57642,7.7679033
2025-07-20 14:00:00,1000,4.347769,-0.25260967,296.9917,38.847656
2025-07-20 14:00:00,925,4.264246,-0.32047993,292.5608,39.148987
2025-07-20 14:00:00,850,7.583434,-0.3428151,287.12158,47.642212
2025-07-20 14:00:00,700,12.174777,0.12577873,275.84033,22.20337
2025-07-20 14:00:00,500,28.447739,4.433179,261.36182,9.641241
2025-07-20 15:00:00,1000,4.4136887,-0.643981,296.9248,38.45305
2025-07-20 15:00:00,925,4.3113003,-0.72097653,292.49,38.667236
2025-07-20 15:00:00,850,7.709386,-0.9490354,287.08838,46.59102
2025-07-20 15:00:00,700,11.150361,0.6863964,275.71582,23.185272
2025-07-20 15:00:00,500,28.871918,3.350294,261.27393,8.736086
2025-07-20 16:00:00,1000,4.22025,-1.1709051,296.4214,40.53824
2025-07-20 16:00:00,925,4.112789,-1.2466459,291.97827,40.867157
2025-07-20 16:00:00,850,7.5908613,-1.8708706,286.62915,48.936646
2025-07-20 16:00:00,700,10.874715,1.284894,276.01562,19.06871
2025-07-20 16:00:00,500,28.898956,2.1363382,261.25928,6.1377535
2025-07-20 17:00:00,1000,3.9648619,-1.6921511,295.66113,44.009567
2025-07-20 17:00:00,925,3.840148,-1.7614784,291.24414,44.06871
2025-07-20 17:00:00,850,7.315777,-2.892127,285.89062,53.125
2025-07-20 17:00:00,700,11.151235,1.1503916,276.2932,17.743744
2025-07-20 17:00:00,500,27.83519,0.7845833,261.29175,5.502902
2025-07-20 18:00:00,1000,3.604062,-2.0093775,294.63818,48.225388
2025-07-20 18:00:00,925,3.4998407,-2.0749254,290.24658,48.16124
2025-07-20 18:00:00,850,6.876152,-3.645873,284.9485,57.970184
2025-07-20 18:00:00,700,11.455677,0.15479106,276.57715,17.48703
2025-07-20 18:00:00,500,25.506378,0.32424897,261.19092,5.0057955
2025-07-20 19:00:00,1000,3.1218472,-1.9537535,293.62866,53.44107
2025-07-20 19:00:00,925,3.0128803,-2.0089579,289.27637,53.297836
2025-07-20 19:00:00,850,6.2937565,-3.9056482,284.03296,63.458755
2025-07-20 19:00:00,700,11.440024,-1.5223446,276.81128,17.68431
2025-07-20 19:00:00,500,22.10141,-1.5857382,261.03198,4.3612146
2025-07-20 20:00:00,1000,2.634285,-1.7246819,292.70483,59.191437
2025-07-20 20:00:00,925,2.5201826,-1.7989788,288.3662,59.202393
2025-07-20 20:00:00,850,5.9340925,-4.009594,283.1482,69.95293
2025-07-20 20:00:00,700,10.657561,-3.07973,277.06885,18.602371
2025-07-20 20:00:00,500,19.718857,-5.7542915,261.16772,4.5694723
2025-07-20 21:00:00,1000,2.498908,-1.7206573,291.86475,65.19887
2025-07-20 21:00:00,925,2.3706388,-1.7801371,287.5381,65.33392
2025-07-20 21:00:00,850,5.4979076,-3.9772577,282.32446,77.35507
2025-07-20 21:00:00,700,9.436157,-3.8388338,277.44922,19.30812
2025-07-20 21:00:00,500,20.609741,-9.843389,262.11523,4.5931177
2025-07-20 22:00:00,1000,2.308179,-1.3818121,291.21948,76.96298
2025-07-20 22:00:00,925,2.1342182,-1.4198074,286.8994,77.08244
2025-07-20 22:00:00,850,5.428438,-3.5947332,281.69043,91.101685
2025-07-20 22:00:00,700,7.475684,-3.710783,277.93457,20.190353
2025-07-20 22:00:00,500,21.43364,-12.60102,262.87305,4.950203
2025-07-20 23:00:00,1000,1.9886379,-1.1815338,290.82178,79.64375
2025-07-20 23:00:00,925,1.8151779,-1.2305946,286.50586,79.77142
2025-07-20 23:00:00,850,5.4906836,-3.585309,281.3108,93.534225
2025-07-20 23:00:00,700,8.073951,-3.312892,277.8557,18.776917
2025-07-20 23:00:00,500,21.437225,-12.722039,263.78833,8.3289
2025-07-21 00:00:00,1000,1.7888632,-1.1105528,290.4746,81.485214
2025-07-21 00:00:00,925,1.6209631,-1.1503639,286.16284,81.5585
